"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA003012228","1988-09-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","  116",",,C","    0",",,C","    0",",,C","   72",",,C","   50",",,C"
"CA003012228","1988-09-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   79",",,C","   17",",,C"
"CA003012228","1988-09-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    7",",,C","    0",",,C","    0",",,C","  114",",,C","    7",",,C"
"CA003012228","1988-09-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    8",",,C","    0",",,C","    0",",,C","   93",",,C","   17",",,C"
"CA003012228","1988-09-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","   76",",,C","  -27",",,C"
"CA003012228","1988-09-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  132",",,C","  -19",",,C"
"CA003012228","1988-09-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  134",",,C","   40",",,C"
"CA003012228","1988-09-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  108",",,C","    2",",,C"
"CA003012228","1988-09-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   99",",,C","    9",",,C"
"CA003012228","1988-09-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   60",",,C","    0",",,C","    0",",,C","   62",",,C","  -47",",,C"
"CA003012228","1988-09-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","   82",",,C","    9",",,C"
"CA003012228","1988-09-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    7",",,C","    0",",,C","    0",",,C","   66",",,C","   16",",,C"
"CA003012228","1988-09-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  161",",,C","   12",",,C"
"CA003012228","1988-09-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  245",",,C","   90",",,C"
"CA003012228","1988-09-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  161",",,C","   92",",,C"
"CA003012228","1988-10-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  129",",,C","   13",",,C"
"CA003012228","1988-10-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  130",",,C","   -7",",,C"
"CA003012228","1988-10-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  145",",,C","    9",",,C"
"CA003012228","1988-10-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  185",",,C","    9",",,C"
"CA003012228","1988-10-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  205",",,C","   -6",",,C"
"CA003012228","1988-10-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  212",",,C","   -7",",,C"
"CA003012228","1988-10-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  207",",,C","   37",",,C"
"CA003012228","1988-10-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  200",",,C","   62",",,C"
"CA003012228","1988-10-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  197",",,C","   92",",,C"
"CA003012228","1988-10-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  216",",,C","   22",",,C"
"CA003012228","1988-10-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  192",",,C","    9",",,C"
"CA003012228","1988-10-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  250",",,C","    4",",,C"
"CA003012228","1988-10-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","  225",",,C","    4",",,C"
"CA003012228","1988-10-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   36",",,C","    0",",,C","    0",",,C","  155",",,C","   98",",,C"
"CA003012228","1988-10-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    7",",,C","    0",",,C","    0",",,C","  117",",,C","   17",",,C"
"CA003012228","1988-10-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","  111",",,C","   -4",",,C"
"CA003012228","1988-10-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   95",",,C","  -12",",,C"
"CA003012228","1988-10-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   93",",,C","  -29",",,C"
"CA003012228","1988-10-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   12",",,C","    0",",,C","    0",",,C","  155",",,C","  -36",",,C"
"CA003012228","1988-10-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  119",",,C","   22",",,C"
"CA003012228","1988-10-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  122",",,C","   -4",",,C"
"CA003012228","1988-10-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","   40",",,C","  -29",",,C"
"CA003012228","1988-10-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","  128",",,C","  -25",",,C"
"CA003012228","1988-10-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   99",",,C","   13",",,C"
"CA003012228","1988-10-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C","    0",",,C","   60",",,C","  -73",",,C"
"CA003012228","1988-10-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","    0",",,C","  -13",",,C","  -42",",,C"
"CA003012228","1988-10-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","    0",",,C","  -50",",,C"," -138",",,C"
"CA003012228","1988-10-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","    0",",,C","   -9",",,C"," -149",",,C"
"CA003012228","1988-10-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   36",",,C"," -125",",,C"
"CA003012228","1988-10-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  152",",,C","  -59",",,C"
"CA003012228","1988-10-31","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    2",",,C","    0",",,C","    0",",,C","   92",",,C","  -30",",,C"
"CA003012228","1988-11-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    0",",,C","    0",",,C","   93",",,C","  -20",",,C"
"CA003012228","1988-11-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   91",",,C","  -18",",,C"
"CA003012228","1988-11-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","    0",",,C","   -2",",,C","  -30",",,C"
"CA003012228","1988-11-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   98",",,C","  -45",",,C"
"CA003012228","1988-11-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   18",",,C","    0",",,C","    0",",,C","   72",",,C","  -58",",,C"
"CA003012228","1988-11-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","    0",",,C","   82",",,C","   20",",,C"
"CA003012228","1988-11-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   51",",,C","  -41",",,C"
"CA003012228","1988-11-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","   18",",,C","  -60",",,C"
"CA003012228","1988-11-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","    0",",,C","  -21",",,C"," -123",",,C"
"CA003012228","1988-11-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","    0",",,C","  -63",",,C"," -131",",,C"
"CA003012228","1988-11-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","    0","T,,C","  -42",",,C","  -77",",,C"
"CA003012228","1988-11-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   70",",,C","   70",",,C","   40",",,C","  -40",",,C"," -100",",,C"
"CA003012228","1988-11-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","   70",",,C","  -60",",,C"," -118",",,C"
"CA003012228","1988-11-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","   70",",,C","  -36",",,C","  -89",",,C"
"CA003012228","1988-11-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","   70",",,C","  -45",",,C","  -70",",,C"
"CA003012228","1988-11-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   60",",,C","  -11",",,C"," -179",",,C"
"CA003012228","1988-11-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   10",",,C","   10",",,C","   70",",,C","  -65",",,C"," -142",",,C"
"CA003012228","1988-11-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   70",",,C","  -35",",,C"," -122",",,C"
"CA003012228","1988-11-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   70",",,C","   -8",",,C"," -113",",,C"
"CA003012228","1988-11-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   60",",,C","   -7",",,C"," -107",",,C"
"CA003012228","1988-11-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   60",",,C","    8",",,C"," -122",",,C"
"CA003012228","1988-11-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   60",",,C","   -7",",,C"," -110",",,C"
"CA003012228","1988-11-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   60",",,C","   42",",,C","  -90",",,C"
"CA003012228","1988-11-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","   60",",,C","  -23",",,C"," -138",",,C"
"CA003012228","1988-11-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   10",",,C","   10",",,C","   70",",,C","  -90",",,C"," -132",",,C"
"CA003012228","1988-11-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","   70",",,C"," -140",",,C"," -187",",,C"
"CA003012228","1988-11-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   60",",,C","   12",",,C"," -247",",,C"
"CA003012228","1988-11-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   60",",,C","   34",",,C"," -137",",,C"
"CA003012228","1988-11-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   40",",,C","   62",",,C","  -57",",,C"
"CA003012228","1988-11-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   40",",,C","  107",",,C","  -10",",,C"
"CA003012228","1988-12-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"   41",",,C","  -44",",,C"
"CA003012228","1988-12-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"   29",",,C","  -71",",,C"
"CA003012228","1988-12-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"   69",",,C"," -123",",,C"
"CA003012228","1988-12-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"  106",",,C","  -35",",,C"
"CA003012228","1988-12-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0",",,C",,,"   72",",,C","   21",",,C"
"CA003012228","1988-12-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"  -24",",,C","  -73",",,C"
"CA003012228","1988-12-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"  -99",",,C"," -169",",,C"
"CA003012228","1988-12-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   30",",,C","   30",",,C","   10",",,C","  -73",",,C"," -197",",,C"
"CA003012228","1988-12-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","   30",",,C","  -25",",,C"," -117",",,C"
"CA003012228","1988-12-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","   20",",,C","   34",",,C"," -128",",,C"
"CA003012228","1988-12-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   10",",,C","   57",",,C","  -34",",,C"
"CA003012228","1988-12-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"   57",",,C","  -20",",,C"
"CA003012228","1988-12-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"    2",",,C","  -39",",,C"
"CA003012228","1988-12-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C",,,"   -9",",,C","  -71",",,C"
"CA003012228","1988-12-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"   32",",,C","  -84",",,C"
"CA003012228","1988-12-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"   41",",,C","  -34",",,C"
"CA003012228","1988-12-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"  108",",,C","  -62",",,C"
"CA003012228","1988-12-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    6",",,C","    0","T,,C",,,"   39",",,C","  -25",",,C"
"CA003012228","1988-12-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C",,,"  -21",",,C","  -48",",,C"
"CA003012228","1988-12-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"  -29",",,C"," -163",",,C"
"CA003012228","1988-12-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,,"  -83",",,C"," -180",",,C"
"CA003012228","1988-12-22","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C",,,"  -78",",,C"," -168",",,C"
"CA003012228","1988-12-23","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C",,,"  -69",",,C","  -85",",,C"
"CA003012228","1988-12-24","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","    0","T,,C"," -118",",,C"," -168",",,C"
"CA003012228","1988-12-25","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C",,," -150",",,C"," -195",",,C"
"CA003012228","1988-12-26","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C",,,"  -99",",,C"," -249",",,C"
"CA003012228","1988-12-27","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   10",",,C","   10",",,C",,," -153",",,C"," -193",",,C"
"CA003012228","1988-12-28","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   10",",,C","   10",",,C","   20",",,C","  -25",",,C"," -178",",,C"
"CA003012228","1988-12-29","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   20",",,C","   20",",,C","   40",",,C","  -18",",,C","  -83",",,C"
"CA003012228","1988-12-30","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   80",",,C","   80",",,C","   70",",,C"," -148",",,C"," -167",",,C"
"CA003012228","1988-12-31","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   10",",,C","   10",",,C","  130",",,C"," -189",",,C"," -239",",,C"
"CA003012228","1989-01-01","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","  130",",,C","  -19",",,C"," -287",",,C"
"CA003012228","1989-01-02","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","  100",",,C","  -21",",,C"," -122",",,C"
"CA003012228","1989-01-03","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   70",",,C","    2",",,C"," -100",",,C"
"CA003012228","1989-01-04","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    4",",,C","    4",",,C","   70",",,C","    1",",,C","  -77",",,C"
"CA003012228","1989-01-05","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    5",",,C","    5",",,C","   80",",,C"," -132",",,C"," -142",",,C"
"CA003012228","1989-01-06","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","   10",",,C","   10",",,C","   90",",,C"," -183",",,C"," -212",",,C"
"CA003012228","1989-01-07","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","   90",",,C"," -206",",,C"," -320",",,C"
"CA003012228","1989-01-08","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   90",",,C"," -272",",,C"," -342",",,C"
"CA003012228","1989-01-09","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   90",",,C"," -225",",,C"," -345",",,C"
"CA003012228","1989-01-10","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","   90",",,C","  -53",",,C"," -272",",,C"
"CA003012228","1989-01-11","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   90",",,C","  -37",",,C"," -184",",,C"
"CA003012228","1989-01-12","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   90",",,C","   42",",,C"," -102",",,C"
"CA003012228","1989-01-13","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","   80",",,C","   -7",",,C","  -58",",,C"
"CA003012228","1989-01-14","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   80",",,C","  -82",",,C"," -163",",,C"
"CA003012228","1989-01-15","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","   70",",,C","    1",",,C"," -143",",,C"
"CA003012228","1989-01-16","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0","T,,C","    0","T,,C","   70",",,C","   -1",",,C","  -87",",,C"
"CA003012228","1989-01-17","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   50",",,C","   20",",,C","  -94",",,C"
"CA003012228","1989-01-18","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   50",",,C","   30",",,C","  -67",",,C"
"CA003012228","1989-01-19","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   50",",,C","    0",",,C","  -84",",,C"
"CA003012228","1989-01-20","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   50",",,C","   79",",,C","  -93",",,C"
"CA003012228","1989-01-21","53.6667","-113.85","688.0","EDMONTON VILLENEUVE A, AB CA","    0",",,C","    0",",,C","   40",",,C","   21",",,C","  -53",",,C"
