"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00422252","1978-06-12","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  244",",,0","   67",",,0",,,,,,,,,"   94",",,0,0800",,,,,,
"USC00422252","1978-06-13","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  283",",,0","   89",",,0",,,,,,,,,"  122",",,0,0800",,,,,,
"USC00422252","1978-06-14","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  311",",,0","   89",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00422252","1978-06-15","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0",",,0","  306",",,0","   72",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00422252","1978-06-16","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  311",",,0","   83",",,0",,,,,,,,,"  128",",,0,0800",,,,,,
"USC00422252","1978-06-17","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  283",",,0","   78",",,0",,,,,,,,,"  172",",,0,0800",,,,,,
"USC00422252","1978-06-18","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  256",",,0","   67",",,0",,,,,,,,,"  133",",,0,0800",,,,,,
"USC00422252","1978-06-19","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","  111",",,0",,,,,,,,,"  133",",,0,0800",,,,,,
"USC00422252","1978-06-20","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  261",",,0","   72",",,0",,,,,,,,,"  111",",,0,0800",,,,,,
"USC00422252","1978-06-21","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  272",",,0","  111",",,0",,,,,,,,,"  150",",,0,0800",,,,,,
"USC00422252","1978-06-22","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  328",",,0","  133",",,0",,,,,,,,,"  167",",,0,0800",,,,,,
"USC00422252","1978-06-23","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  122",",,0",,,,,,,,,"  161",",,0,0800",,,,,,
"USC00422252","1978-06-24","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  339",",,0","  144",",,0",,,,,,,,,"  250",",,0,0800",,,,,,
"USC00422252","1978-06-25","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0",",,0","  322",",,0","  139",",,0",,,,,,,,,"  222",",,0,0800","    1",",,0",,,,
"USC00422252","1978-06-26","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  244",",,0","   67",",,0",,,,,,,,,"  100",",,0,0800",,,,,,
"USC00422252","1978-06-27","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  267",",,0","  100",",,0",,,,,,,,,"  122",",,0,0800",,,,,,
"USC00422252","1978-06-28","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  311",",,0","  100",",,0",,,,,,,,,"  133",",,0,0800",,,,,,
"USC00422252","1978-06-29","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  306",",,0","  128",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00422252","1978-06-30","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  278",",,0","  106",",,0",,,,,,,,,"  133",",,0,0800",,,,,,
"USC00422252","1978-07-01","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","  128",",,0",,,,,,,,,"  233",",,0,0800",,,,,,
"USC00422252","1978-07-02","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  111",",,0",,,,,,,,,"  211",",,0,0800",,,,,,
"USC00422252","1978-07-03","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  328",",,0","   94",",,0",,,,,,,,,"  133",",,0,0800",,,,,,
"USC00422252","1978-07-04","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  311",",,0","  111",",,0",,,,,,,,,"  172",",,0,0800",,,,,,
"USC00422252","1978-07-05","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  278",",,0","   78",",,0",,,,,,,,,"  117",",,0,0800",,,,,,
"USC00422252","1978-07-06","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  289",",,0","  111",",,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00422252","1978-07-07","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  283",",,0","   89",",,0",,,,,,,,,"  128",",,0,0800",,,,,,
"USC00422252","1978-07-08","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  117",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00422252","1978-07-09","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  106",",,0",,,,,,,,,"  194",",,0,0800",,,,,,
"USC00422252","1978-07-10","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  139",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00422252","1978-07-11","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  333",",,0","  128",",,0",,,,,,,,,"  161",",,0,0800",,,,,,
"USC00422252","1978-07-12","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   25",",,0,0800","    0",",,0","    0",",,0","  306",",,0","  106",",,0",,,,,,,,,"  139",",,0,0800","    1",",,0",,,,
"USC00422252","1978-07-13","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  122",",,0",,,,,,,,,"  167",",,0,0800",,,,,,
"USC00422252","1978-07-14","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  350",",,0","  139",",,0",,,,,,,,,"  172",",,0,0800",,,,,,
"USC00422252","1978-07-15","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  350",",,0","  167",",,0",,,,,,,,,"  200",",,0,0800",,,,,,
"USC00422252","1978-07-16","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  356",",,0","  150",",,0",,,,,,,,,"  272",",,0,0800",,,,,,
"USC00422252","1978-07-17","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  339",",,0","  167",",,0",,,,,,,,,"  194",",,0,0800",,,,,,
"USC00422252","1978-07-18","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  117",",,0",,,,,,,,,"  256",",,0,0800","    1",",,0",,,,
"USC00422252","1978-07-19","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   13",",,0,0800","    0",",,0","    0",",,0","  306",",,0","  139",",,0",,,,,,,,,"  183",",,0,0800","    1",",,0",,,,
"USC00422252","1978-07-20","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  289",",,0","  122",",,0",,,,,,,,,"  206",",,0,0800",,,,,,
"USC00422252","1978-07-21","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  344",",,0","  156",",,0",,,,,,,,,"  206",",,0,0800",,,,,,
"USC00422252","1978-07-22","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  283",",,0","   83",",,0",,,,,,,,,"   94",",,0,0800",,,,,,
"USC00422252","1978-07-23","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  294",",,0","   94",",,0",,,,,,,,,"  233",",,0,0800",,,,,,
"USC00422252","1978-07-24","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  333",",,0","  128",",,0",,,,,,,,,"  167",",,0,0800",,,,,,
"USC00422252","1978-07-25","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  356",",,0","  161",",,0",,,,,,,,,"  189",",,0,0800",,,,,,
"USC00422252","1978-07-26","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0",",,0","  361",",,0","  150",",,0",,,,,,,,,"  183",",,0,0800",,,,,,
"USC00422252","1978-07-27","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  350",",,0","  150",",,0",,,,,,,,,"  167",",,0,0800",,,,,,
"USC00422252","1978-07-28","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  356",",,0","  167",",,0",,,,,,,,,"  206",",,0,0800",,,,,,
"USC00422252","1978-07-29","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  200",",,0",,,,,,,,,"  222",",,0,0800","    1",",,0",,,,
"USC00422252","1978-07-30","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  333",",,0","  133",",,0",,,,,,,,,"  267",",,0,0800","    1",",,0",,,,
"USC00422252","1978-07-31","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  167",",,0",,,,,,,,,"  189",",,0,0800",,,,,,
"USC00422252","1978-08-01","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   13",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  122",",,0",,,,,,,,,"  133",",,0,0800","    1",",,0",,,,
"USC00422252","1978-08-02","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  344",",,0","  133",",,0",,,,,,,,,"  172",",,0,0800",,,,,,
"USC00422252","1978-08-03","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  367",",,0","  100",",,0",,,,,,,,,"  244",",,0,0800",,,,,,
"USC00422252","1978-08-04","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  306",",,0","  111",",,0",,,,,,,,,"  167",",,0,0800",,,,,,
"USC00422252","1978-08-05","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  117",",,0",,,,,,,,,"  256",",,0,0800",,,,,,
"USC00422252","1978-08-06","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  344",",,0","  161",",,0",,,,,,,,,"  311",",,0,0800",,,,,,
"USC00422252","1978-08-07","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0",",,0","  350",",,0","  150",",,0",,,,,,,,,"  172",",,0,0800","    1",",,0",,,,
"USC00422252","1978-08-08","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0",",,0","  333",",,0","  156",",,0",,,,,,,,,"  194",",,0,0800",,,,,,
"USC00422252","1978-08-09","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  333",",,0","  156",",,0",,,,,,,,,"  172",",,0,0800",,,,,,
"USC00422252","1978-08-10","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  339",",,0","  156",",,0",,,,,,,,,"  167",",,0,0800",,,,,,
"USC00422252","1978-08-11","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0",",,0","  322",",,0","  167",",,0",,,,,,,,,"  194",",,0,0800",,,,,,
"USC00422252","1978-08-12","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   25",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  156",",,0",,,,,,,,,"  200",",,0,0800","    1",",,0",,,,
"USC00422252","1978-08-13","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   38",",,0,0800","    0",",,0","    0",",,0","  278",",,0","  128",",,0",,,,,,,,,"  144",",,0,0800","    1",",,0",,,,
"USC00422252","1978-08-14","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","  188",",,0,0800","    0",",,0","    0",",,0","  267",",,0","   89",",,0",,,,,,,,,"  133",",,0,0800","    1",",,0",,,,
"USC00422252","1978-08-15","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   51",",,0,0800","    0",",,0","    0",",,0","  183",",,0","   33",",,0",,,,,,,,,"  156",",,0,0800","    1",",,0",,,,
"USC00422252","1978-08-16","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  222",",,0","   72",",,0",,,,,,,,,"  172",",,0,0800",,,,,,
"USC00422252","1978-08-17","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  272",",,0","   94",",,0",,,,,,,,,"  172",",,0,0800",,,,,,
"USC00422252","1978-08-18","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   25",",,0,0800","    0",",,0","    0",",,0","  306",",,0","   67",",,0",,,,,,,,,"  139",",,0,0800",,,,,,
"USC00422252","1978-08-19","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  200",",,0","   61",",,0",,,,,,,,,"   78",",,0,0800",,,,,,
"USC00422252","1978-08-20","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  256",",,0","   72",",,0",,,,,,,,,"  167",",,0,0800",,,,,,
"USC00422252","1978-08-21","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0","T,,0,0800","    0",",,0","    0",",,0","  289",",,0","  111",",,0",,,,,,,,,"  150",",,0,0800","    1",",,0",,,,
"USC00422252","1978-08-22","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","  150",",,0",,,,,,,,,"  233",",,0,0800",,,,,,
"USC00422252","1978-08-23","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  294",",,0","   83",",,0",,,,,,,,,"  111",",,0,0800",,,,,,
"USC00422252","1978-08-24","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  294",",,0","  100",",,0",,,,,,,,,"  128",",,0,0800",,,,,,
"USC00422252","1978-08-25","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  306",",,0","  117",",,0",,,,,,,,,"  128",",,0,0800",,,,,,
"USC00422252","1978-08-26","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  306",",,0","  100",",,0",,,,,,,,,"  161",",,0,0800",,,,,,
"USC00422252","1978-08-27","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","  100",",,0",,,,,,,,,"  217",",,0,0800",,,,,,
"USC00422252","1978-08-28","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  294",",,0","   89",",,0",,,,,,,,,"  122",",,0,0800",,,,,,
"USC00422252","1978-08-29","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  278",",,0","  100",",,0",,,,,,,,,"  122",",,0,0800",,,,,,
"USC00422252","1978-08-30","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  289",",,0","  100",",,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00422252","1978-08-31","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","  133",",,0",,,,,,,,,"  161",",,0,0800",,,,,,
"USC00422252","1978-09-01","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","  100",",,0",,,,,,,,,"  133",",,0,0800",,,,,,
"USC00422252","1978-09-02","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  311",",,0","  106",",,0",,,,,,,,,"  222",",,0,0800",,,,,,
"USC00422252","1978-09-03","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  306",",,0","  133",",,0",,,,,,,,,"  256",",,0,0800",,,,,,
"USC00422252","1978-09-04","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  128",",,0",,,,,,,,,"  244",",,0,0800",,,,,,
"USC00422252","1978-09-05","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  156",",,0",,,,,,,,,"  167",",,0,0800",,,,,,
"USC00422252","1978-09-06","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  328",",,0","  122",",,0",,,,,,,,,"  144",",,0,0800",,,,,,
"USC00422252","1978-09-07","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  133",",,0",,,,,,,,,"  150",",,0,0800",,,,,,
"USC00422252","1978-09-08","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   13",",,0,0800","    0",",,0","    0",",,0","  294",",,0","  122",",,0",,,,,,,,,"  128",",,0,0800",,,,,,
"USC00422252","1978-09-09","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   25",",,0,0800","    0",",,0","    0",",,0","  261",",,0","   89",",,0",,,,,,,,,"  172",",,0,0800","    1",",,0",,,,
"USC00422252","1978-09-10","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  289",",,0","  111",",,0",,,,,,,,,"  183",",,0,0800",,,,,,
"USC00422252","1978-09-11","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  272",",,0","   61",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
"USC00422252","1978-09-12","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  172",",,0","   39",",,0",,,,,,,,,"   56",",,0,0800",,,,,,
"USC00422252","1978-09-13","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  172",",,0","   50",",,0",,,,,,,,,"   61",",,0,0800",,,,,,
"USC00422252","1978-09-14","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  206",",,0","   33",",,0",,,,,,,,,"   56",",,0,0800",,,,,,
"USC00422252","1978-09-15","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  217",",,0","   50",",,0",,,,,,,,,"  106",",,0,0800",,,,,,
"USC00422252","1978-09-16","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  267",",,0",,,,,,,,,,,,,,,,,,
"USC00422252","1978-09-17","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0",,,"   61",",,0",,,,,,,,,"  156",",,0,0800",,,,,,
"USC00422252","1978-09-18","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","   64",",,0,0800","    0",",,0","    0",",,0","  183",",,0","   28",",,0",,,,,,,,,"   33",",,0,0800","    1",",,0",,,,
"USC00422252","1978-09-19","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  100",",,0","  -33",",,0",,,,,,,,,"  -11",",,0,0800",,,,,,
"USC00422252","1978-09-20","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  106",",,0","  -33",",,0",,,,,,,,,"  -17",",,0,0800",,,,,,
"USC00422252","1978-09-21","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  117",",,0","  -28",",,0",,,,,,,,,"    6",",,0,0800",,,,,,
"USC00422252","1978-09-22","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  150",",,0","    0",",,0",,,,,,,,,"   28",",,0,0800",,,,,,
"USC00422252","1978-09-23","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  217",",,0","   28",",,0",,,,,,,,,"  167",",,0,0800",,,,,,
"USC00422252","1978-09-24","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  250",",,0","   61",",,0",,,,,,,,,"  189",",,0,0800",,,,,,
"USC00422252","1978-09-25","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  256",",,0","   78",",,0",,,,,,,,,"  106",",,0,0800",,,,,,
"USC00422252","1978-09-26","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  261",",,0","   89",",,0",,,,,,,,,"  117",",,0,0800",,,,,,
"USC00422252","1978-09-27","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  278",",,0","   83",",,0",,,,,,,,,"  111",",,0,0800",,,,,,
"USC00422252","1978-09-28","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  272",",,0","   83",",,0",,,,,,,,,"  117",",,0,0800",,,,,,
"USC00422252","1978-09-29","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  289",",,0","   89",",,0",,,,,,,,,"  128",",,0,0800",,,,,,
"USC00422252","1978-09-30","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  267",",,0","   50",",,0",,,,,,,,,"   89",",,0,0800",,,,,,
"USC00422252","1978-10-01","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  256",",,0","   50",",,0",,,,,,,,,"  128",",,0,0800",,,,,,
"USC00422252","1978-10-02","40.2","-110.38333","1774.9","DUCHESNE AIRPORT, UT US","    0",",,0,0800","    0",",,0","    0",",,0","  267",",,0","   56",",,0",,,,,,,,,"   83",",,0,0800",,,,,,
